"","Trinta","Sessenta","Cento_e_vinte","log30","log60","log120","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","Dispersas"
"33",12.85714286,12.85714286,12.85714286,2.62880082965426,2.62880082965426,2.62880082965426,"AFV06","Muro","C2","N","N",0,0,0,0,"N",2018-08-01,FALSE
"34",12.85714286,12.85714286,12.85714286,2.62880082965426,2.62880082965426,2.62880082965426,"AFV06","Muro","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"35",12.85714286,12.85714286,12.85714286,2.62880082965426,2.62880082965426,2.62880082965426,"AFV06","Muro","C8","N","N",0,0,0,0,"N",2018-08-01,FALSE
"36",55,51,46,4.02535169073515,3.95124371858143,3.85014760171006,"AFV07","Lago das Fadas","C4","P","N",0,0,0,0,"N",2018-08-01,FALSE
"37",55,51,46,4.02535169073515,3.95124371858143,3.85014760171006,"AFV07","Lago das Fadas","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"38",55,51,46,4.02535169073515,3.95124371858143,3.85014760171006,"AFV07","Lago das Fadas","C6","P","N",0,0,0,0,"N",2018-08-01,FALSE
"39",55,51,46,4.02535169073515,3.95124371858143,3.85014760171006,"AFV07","Lago das Fadas","C7","P","N",0,0,0,0,"N",2018-08-01,FALSE
"40",55,51,46,4.02535169073515,3.95124371858143,3.85014760171006,"AFV07","Lago das Fadas","C10","P","N",0,0,0,0,"N",2018-08-01,FALSE
"41",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C10","P","N",32,0,0,0,"N",2018-08-01,FALSE
"42",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C5","D","S",51,8.5,0,0,"N",2018-08-01,TRUE
"43",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C8","P","N",21.3,0,0,0,"N",2018-08-01,FALSE
"44",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C7","P","N",15,0,0,0,"N",2018-08-01,FALSE
"45",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C3","P","N",25,0,0,0,"N",2018-08-01,FALSE
"46",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C9","P","N",15,0,0,0,"N",2018-08-01,FALSE
"47",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C6","P","N",15,0,0,0,"N",2018-08-01,FALSE
"48",43,38,35,3.78418963391826,3.66356164612965,3.58351893845611,"AFV08","Cercado","C4","P","N",15,0,0,0,"N",2018-08-01,FALSE
